name	subspecies	serovar	core	contigs	quality
GCA_001107065	enterica	Typhi	359	44	1
GCA_001107225	enterica	Typhi	357	63	1
GCA_001107265	enterica	Typhi	358	57	1
GCA_001107405	enterica	Typhi	357	56	1
GCA_001107585	enterica	Typhi	359	40	1
GCA_001107665	enterica	Typhi	349	67	1
GCA_001107705	enterica	Typhi	359	43	1
GCA_001107745	enterica	Typhi	360	52	1
GCA_001107805	enterica	Typhi	359	58	1
GCA_001107845	enterica	Typhi	359	55	1
GCA_001107885	enterica	Typhi	356	58	1
GCA_001107945	enterica	Typhi	360	42	1
GCA_001108025	enterica	Typhi	359	46	1
GCA_001108125	enterica	Typhi	359	44	1
GCA_001108265	enterica	Typhi	359	62	1
GCA_001108325	enterica	Typhi	358	46	1
GCA_001108525	enterica	Typhi	361	42	1
GCA_001108685	enterica	Typhi	359	43	1
GCA_001108725	enterica	Typhi	360	45	1
GCA_001108885	enterica	Typhi	359	51	1
GCA_001108905	enterica	Typhi	359	55	1
GCA_001109025	enterica	Typhi	361	64	1
GCA_001109205	enterica	Typhi	360	44	1
GCA_001109225	enterica	Typhi	360	42	1
GCA_001109285	enterica	Typhi	356	57	1
GCA_001109325	enterica	Typhi	359	59	1
GCA_001109485	enterica	Typhi	359	66	1
GCA_001109525	enterica	Typhi	359	42	1
GCA_001109605	enterica	Typhi	358	56	1
GCA_001109625	enterica	Typhi	358	53	1
GCA_001109645	enterica	Typhi	360	61	1
GCA_001109745	enterica	Typhi	359	38	1
GCA_001109985	enterica	Typhi	359	42	1
GCA_001110185	enterica	Typhi	359	44	1
GCA_001110425	enterica	Typhi	359	51	1
GCA_001110445	enterica	Typhi	356	57	1
GCA_001110605	enterica	Typhi	359	43	1
GCA_001110645	enterica	Typhi	358	49	1
GCA_001110685	enterica	Typhi	357	65	1
GCA_001110745	enterica	Typhimurium	404	52	1
GCA_001110925	enterica	Typhi	356	81	1
GCA_001111005	enterica	Typhi	360	45	1
GCA_001111085	enterica	Typhi	358	58	1
GCA_001111185	enterica	Typhi	358	62	1
GCA_001111225	enterica	Typhi	358	48	1
GCA_001111305	enterica	Typhi	359	44	1
GCA_001111385	enterica	Typhi	358	40	1
GCA_001111405	enterica	Typhi	360	59	1
GCA_001111425	enterica	Typhi	359	46	1
GCA_001111545	enterica	Typhi	360	42	1
GCA_001111645	enterica	Bovismorbificans	316	57	1
GCA_001111685	enterica	Typhi	359	45	1
GCA_001111725	enterica	Typhi	360	54	1
GCA_001111825	enterica	Typhi	359	71	1
GCA_001111865	enterica	Typhi	358	53	1
GCA_001111905	enterica	Typhimurium	404	62	1
GCA_001111965	enterica	Typhi	359	42	1
GCA_001112065	enterica	Typhi	359	44	1
GCA_001112085	enterica	Typhi	361	56	1
GCA_001112185	enterica	Typhi	359	43	1
GCA_001112225	enterica	Typhi	359	62	1
GCA_001112305	enterica	Typhi	359	51	1
GCA_001112345	enterica	Typhi	359	64	1
GCA_001112445	enterica	Typhi	360	42	1
GCA_001112465	enterica	Typhi	358	50	1
GCA_001112665	enterica	Typhi	359	54	1
GCA_001112705	enterica	Typhi	357	82	1
GCA_001112885	enterica	Typhi	360	47	1
GCA_001112965	enterica	Typhi	359	49	1
GCA_001113065	enterica	Typhi	358	45	1
GCA_001113105	enterica	Typhi	358	38	1
GCA_001113145	enterica	Typhi	358	42	1
GCA_001113325	enterica	Typhi	358	68	1
GCA_001113485	enterica	Typhi	355	57	1
GCA_001113525	enterica	Typhi	360	42	1
GCA_001113605	enterica	Typhi	354	58	1
GCA_001113665	enterica	Typhi	360	40	1
GCA_001113765	enterica	Typhi	359	47	1
GCA_001113925	enterica	Typhi	356	58	1
GCA_001113945	enterica	Typhi	360	55	1
GCA_001114305	enterica	Typhi	360	48	1
GCA_001114365	enterica	Typhi	358	52	1
GCA_001114385	enterica	Typhi	359	46	1
GCA_001114445	enterica	Typhi	359	63	1
GCA_001114565	enterica	Typhi	358	51	1
GCA_001114665	enterica	Typhi	357	58	1
GCA_001114745	enterica	Typhi	359	43	1
GCA_001114845	enterica	Typhi	359	46	1
GCA_001114865	enterica	Bovismorbificans	209	140	0
GCA_001114945	enterica	Typhi	360	44	1
GCA_001114985	enterica	Typhi	358	44	1
GCA_001115025	enterica	Typhi	359	47	1
GCA_001115105	enterica	Typhi	359	63	1
GCA_001115685	enterica	Typhi	357	56	1
GCA_001115785	enterica	Typhi	359	53	1
GCA_001115965	enterica	Typhi	359	67	1
GCA_001116145	enterica	Typhi	359	42	1
GCA_001116225	enterica	Typhi	357	54	1
GCA_001116345	enterica	Typhi	360	49	1
GCA_001116565	enterica	Typhi	360	40	1
GCA_001116685	enterica	Typhi	359	45	1
GCA_001116925	enterica	Typhimurium	404	59	1
GCA_001117125	enterica	Typhi	359	54	1
GCA_001117145	enterica	Typhi	359	53	1
GCA_001117225	enterica	Typhi	360	43	1
GCA_001117285	enterica	Typhi	357	73	1
GCA_001117365	enterica	Typhi	356	59	1
GCA_001117465	enterica	Typhi	357	51	1
GCA_001117485	enterica	Typhi	359	70	1
GCA_001117685	enterica	Typhi	359	42	1
GCA_001117925	enterica	Typhi	359	38	1
GCA_001117965	enterica	Typhi	360	55	1
GCA_001117985	enterica	Typhi	357	56	1
GCA_001118125	enterica	Typhi	359	48	1
GCA_001118165	enterica	Typhi	359	42	1
GCA_001118185	enterica	Typhi	358	56	1
GCA_001118305	enterica	Typhi	359	58	1
GCA_001118345	enterica	Typhi	360	44	1
GCA_001118425	enterica	Typhi	359	49	1
GCA_001118665	enterica	Typhi	357	53	1
GCA_001118745	enterica	Typhi	358	54	1
GCA_001118805	enterica	Typhi	360	49	1
GCA_001118905	enterica	Typhi	357	58	1
GCA_001118965	enterica	Typhi	358	55	1
GCA_001119125	enterica	Typhi	359	45	1
GCA_001119225	enterica	Typhi	356	58	1
GCA_001119245	enterica	Typhi	359	47	1
GCA_001119445	enterica	Typhi	359	60	1
GCA_001119485	enterica	Typhi	358	44	1
GCA_001119685	enterica	Typhi	357	73	1
GCA_001119705	enterica	Typhi	358	60	1
GCA_001119745	enterica	Typhi	360	51	1
GCA_001119805	enterica	Typhi	360	44	1
GCA_001119985	enterica	Typhimurium	404	50	1
GCA_001120005	enterica	Typhi	356	52	1
GCA_001120065	enterica	Typhimurium	404	48	1
GCA_001120085	enterica	Typhi	359	78	1
GCA_001120405	enterica	Typhi	357	56	1
GCA_001120445	enterica	Typhi	359	41	1
GCA_001120605	enterica	Typhi	359	49	1
GCA_001120625	enterica	Typhi	357	55	1
GCA_001120645	enterica	Typhi	359	58	1
GCA_001120665	enterica	Typhimurium	404	52	1
GCA_001120845	enterica	Typhi	357	43	1
GCA_001121005	enterica	Typhi	341	118	1
GCA_001121045	enterica	Typhi	358	61	1
GCA_001121125	enterica	Typhi	355	51	1
GCA_001121185	enterica	Typhi	359	42	1
GCA_001121605	enterica	Typhi	359	51	1
GCA_001121805	enterica	Typhi	357	54	1
GCA_001121865	enterica	Typhi	355	133	1
GCA_001121925	enterica	Typhi	357	51	1
GCA_001122025	enterica	Typhi	356	60	1
GCA_001122085	enterica	Typhi	358	165	1
GCA_001122105	enterica	Typhi	361	50	1
GCA_001122165	enterica	Typhi	360	45	1
GCA_001122265	enterica	Typhi	358	53	1
GCA_001122325	enterica	Typhi	360	46	1
GCA_001122365	enterica	Typhi	358	61	1
GCA_001122465	enterica	Typhi	360	42	1
GCA_001122625	enterica	Typhi	355	61	1
GCA_001122765	enterica	Typhi	358	66	1
GCA_001122805	enterica	Typhi	358	63	1
GCA_001122965	enterica	Typhi	359	51	1
GCA_001123045	enterica	Typhi	360	54	1
GCA_001123065	enterica	Typhi	359	42	1
GCA_001123365	enterica	Typhi	358	48	1
GCA_001123425	enterica	Bovismorbificans	327	61	1
GCA_001123445	enterica	Typhi	357	58	1
GCA_001123465	enterica	Typhi	359	50	1
GCA_001123485	enterica	Typhi	360	41	1
GCA_001123625	enterica	Typhi	359	56	1
GCA_001123645	enterica	Typhi	360	63	1
GCA_001123685	enterica	Typhi	359	56	1
GCA_001124025	enterica	Typhi	360	53	1
GCA_001124105	enterica	Typhi	356	74	1
GCA_001124285	enterica	Typhi	359	53	1
GCA_001124365	enterica	Typhi	359	64	1
GCA_001124385	enterica	Typhi	357	108	1
GCA_001124405	enterica	Typhi	358	57	1
GCA_001124525	enterica	Typhi	359	44	1
GCA_001124685	enterica	Typhi	359	48	1
GCA_001124725	enterica	Typhi	360	50	1
GCA_001124805	enterica	Typhi	355	63	1
GCA_001124885	enterica	Typhi	358	45	1
GCA_001124945	enterica	Typhi	358	45	1
GCA_001124985	enterica	Typhi	359	41	1
GCA_001125005	enterica	Typhi	355	56	1
GCA_001125085	enterica	Typhi	360	47	1
GCA_001125205	enterica	Typhi	356	53	1
GCA_001125245	enterica	Typhi	357	61	1
GCA_001125345	enterica	Typhi	357	54	1
GCA_001125465	enterica	Typhi	358	55	1
GCA_001125485	enterica	Typhi	360	53	1
GCA_001125725	enterica	Typhimurium	404	56	1
GCA_001125845	enterica	Typhi	358	64	1
GCA_001125885	enterica	Typhi	361	40	1
GCA_001125965	enterica	Typhi	354	56	1
GCA_001126125	enterica	Typhi	358	55	1
GCA_001126165	enterica	Typhi	360	48	1
GCA_001126185	enterica	Typhi	359	43	1
GCA_001126385	enterica	Typhi	359	41	1
GCA_001126405	enterica	Typhi	360	45	1
GCA_001126625	enterica	Bovismorbificans	359	38	1
GCA_001126705	enterica	Typhi	358	41	1
GCA_001126725	enterica	Bovismorbificans	284	181	1
GCA_001126745	enterica	Typhi	359	43	1
GCA_001126865	enterica	Typhi	359	44	1
GCA_001126885	enterica	Typhi	355	55	1
GCA_001127105	enterica	Typhi	360	44	1
GCA_001127185	enterica	Typhi	357	55	1
GCA_001127385	enterica	Typhi	358	57	1
GCA_001127485	enterica	Typhi	358	42	1
GCA_001127505	enterica	Typhi	356	53	1
GCA_001127645	enterica	Typhi	357	71	1
GCA_001127685	enterica	Typhi	359	81	1
GCA_001127885	enterica	Typhimurium	404	53	1
GCA_001128025	enterica	Typhi	352	58	1
GCA_001128065	enterica	Typhi	360	44	1
GCA_001128305	enterica	Typhi	355	54	1
GCA_001128425	enterica	Typhi	360	42	1
GCA_001128545	enterica	Typhi	359	44	1
GCA_001128625	enterica	Typhi	352	55	1
GCA_001128685	enterica	Typhi	359	62	1
GCA_001129105	enterica	Typhi	358	42	1
GCA_001129145	enterica	Typhi	356	57	1
GCA_001129225	enterica	Typhi	359	43	1
GCA_001129245	enterica	Typhi	359	45	1
GCA_001129305	enterica	Typhi	360	49	1
GCA_001129325	enterica	Typhi	358	151	1
GCA_001129345	enterica	Typhi	351	52	1
GCA_001129385	enterica	Typhimurium	403	46	1
GCA_001129985	enterica	Typhi	359	39	1
GCA_001130025	enterica	Typhimurium	404	53	1
GCA_001130285	enterica	Typhi	360	52	1
GCA_001130345	enterica	Typhi	360	40	1
GCA_001130645	enterica	Typhi	360	56	1
GCA_001130905	enterica	Typhi	360	46	1
GCA_001130925	enterica	Typhimurium	404	54	1
GCA_001131365	enterica	Typhi	360	57	1
GCA_001131425	enterica	Typhi	359	59	1
GCA_001131505	enterica	Typhi	356	58	1
GCA_001131525	enterica	Typhimurium	404	56	1
GCA_001131605	enterica	Typhi	360	49	1
GCA_001131765	enterica	Typhi	359	46	1
GCA_001131845	enterica	Typhi	356	63	1
GCA_001132005	enterica	Typhi	359	58	1
GCA_001132065	enterica	Typhi	359	42	1
GCA_001132265	enterica	Typhi	360	51	1
GCA_001132285	enterica	Typhi	359	51	1
GCA_001132425	enterica	Typhi	361	47	1
GCA_001132445	enterica	Typhi	361	41	1
GCA_001132605	enterica	Typhi	360	45	1
GCA_001132705	enterica	Typhi	358	56	1
GCA_001132765	enterica	Typhi	360	52	1
GCA_001132785	enterica	Typhi	354	64	1
GCA_001132905	enterica	Typhi	359	44	1
GCA_001132925	enterica	Typhi	358	58	1
GCA_001133025	enterica	Typhi	356	45	1
GCA_001133065	enterica	Typhi	358	58	1
GCA_001133105	enterica	Typhi	355	53	1
GCA_001133225	enterica	Typhi	356	55	1
GCA_001133305	enterica	Typhi	355	61	1
GCA_001133585	enterica	Typhi	358	69	1
GCA_001133645	enterica	Typhi	357	56	1
GCA_001133745	enterica	Typhi	359	39	1
GCA_001133765	enterica	Typhi	358	58	1
GCA_001133925	enterica	Typhi	358	55	1
GCA_001134005	enterica	Typhi	359	50	1
GCA_001134065	enterica	Typhi	356	55	1
GCA_001134125	enterica	Typhi	357	56	1
GCA_001134165	enterica	Typhi	359	48	1
GCA_001134205	enterica	Typhi	357	55	1
GCA_001134225	enterica	Typhi	358	56	1
GCA_001134345	enterica	Typhi	359	71	1
GCA_001134365	enterica	Typhi	357	41	1
GCA_001134405	enterica	Typhi	359	69	1
GCA_001134485	enterica	Typhi	359	59	1
GCA_001134605	enterica	Typhi	358	58	1
GCA_001134985	enterica	Typhi	360	63	1
GCA_001135005	enterica	Typhi	358	52	1
GCA_001135105	enterica	Typhi	359	56	1
GCA_001135305	enterica	Typhi	360	45	1
GCA_001135425	enterica	Typhi	358	68	1
GCA_001135785	enterica	Typhimurium	404	69	1
GCA_001135805	enterica	Typhi	357	57	1
GCA_001135825	enterica	Typhi	360	48	1
GCA_001135905	enterica	Typhi	361	53	1
GCA_001136005	enterica	Typhi	357	57	1
GCA_001136385	enterica	Typhi	357	49	1
GCA_001136605	enterica	Typhi	358	56	1
GCA_001136805	enterica	Typhi	359	44	1
GCA_001137065	enterica	Typhi	359	46	1
GCA_001137205	enterica	Typhi	358	53	1
GCA_001137305	enterica	Typhi	359	52	1
GCA_001137405	enterica	Typhi	357	54	1
GCA_001137545	enterica	Typhi	359	57	1
GCA_001137605	enterica	Typhi	357	54	1
GCA_001137705	enterica	Typhi	359	76	1
GCA_001137745	enterica	Typhi	359	40	1
GCA_001137885	enterica	Typhimurium	404	56	1
GCA_001138085	enterica	Typhi	356	55	1
GCA_001138105	enterica	Typhi	360	51	1
GCA_001138145	enterica	Typhi	354	53	1
GCA_001138245	enterica	Typhi	359	46	1
GCA_001138305	enterica	Typhi	355	50	1
GCA_001138325	enterica	Typhi	359	51	1
GCA_001138345	enterica	Typhi	360	41	1
GCA_001138365	enterica	Typhi	358	63	1
GCA_001138465	enterica	Typhi	359	46	1
GCA_001138705	enterica	Typhi	359	53	1
GCA_001138725	enterica	Typhi	360	41	1
GCA_001138885	enterica	Typhi	357	57	1
GCA_001138905	enterica	Typhi	348	59	1
GCA_001139045	enterica	Typhi	358	44	1
GCA_001139245	enterica	Typhi	359	53	1
GCA_001139325	enterica	Typhimurium	404	49	1
GCA_001139385	enterica	Typhi	359	44	1
GCA_001139705	enterica	Typhi	359	60	1
GCA_001139745	enterica	Typhi	357	57	1
GCA_001140305	enterica	Typhi	350	64	1
GCA_001140345	enterica	Typhi	356	74	1
GCA_001140485	enterica	Typhi	358	62	1
GCA_001140585	enterica	Typhi	359	46	1
GCA_001140605	enterica	Typhi	360	45	1
GCA_001140725	enterica	Typhimurium	404	53	1
GCA_001140985	enterica	Typhi	354	55	1
GCA_001141045	enterica	Typhi	356	58	1
GCA_001141065	enterica	Typhi	359	56	1
GCA_001141085	enterica	Typhi	357	56	1
GCA_001141105	enterica	Typhi	359	41	1
GCA_001141125	enterica	Typhi	359	46	1
GCA_001141165	enterica	Typhi	359	42	1
GCA_001141205	enterica	Typhi	349	67	1
GCA_001141225	enterica	Typhi	358	44	1
GCA_001141445	enterica	Typhi	357	51	1
GCA_001141645	enterica	Typhi	360	53	1
GCA_001141825	enterica	Typhi	359	45	1
GCA_001141905	enterica	Typhi	360	44	1
GCA_001141945	enterica	Typhi	355	58	1
GCA_001142085	enterica	Typhi	356	58	1
GCA_001142285	enterica	Typhi	359	53	1
GCA_001142325	enterica	Typhi	359	58	1
GCA_001142345	enterica	Typhi	358	62	1
GCA_001142525	enterica	Typhi	359	54	1
GCA_001142565	enterica	Typhi	356	54	1
GCA_001142625	enterica	Typhi	358	53	1
GCA_001142665	enterica	Typhi	356	54	1
GCA_001142785	enterica	Typhi	357	60	1
GCA_001142805	enterica	Typhi	360	42	1
GCA_001142885	enterica	Typhi	359	41	1
GCA_001142965	enterica	Typhi	359	45	1
GCA_001143025	enterica	Typhi	358	55	1
GCA_001143045	enterica	Typhi	356	61	1
GCA_001143065	enterica	Typhi	359	45	1
GCA_001143105	enterica	Typhi	359	43	1
GCA_001143405	enterica	Typhi	356	56	1
GCA_001143485	enterica	Typhi	361	43	1
GCA_001143625	enterica	Typhi	356	79	1
GCA_001143965	enterica	Typhi	359	43	1
GCA_001143985	enterica	Typhi	358	46	1
GCA_001144045	enterica	Typhi	359	46	1
GCA_001144245	enterica	Typhi	359	43	1
GCA_001144305	enterica	Typhimurium	404	664	1
GCA_001144345	enterica	Typhi	359	48	1
GCA_001144465	enterica	Typhi	356	51	1
GCA_001144645	enterica	Typhi	359	45	1
GCA_001144665	enterica	Typhi	357	61	1
GCA_001145065	enterica	Typhi	359	54	1
GCA_001145105	enterica	Typhi	359	49	1
GCA_001145205	enterica	Typhi	356	55	1
GCA_001145385	enterica	Typhi	358	54	1
GCA_001145485	enterica	Typhi	360	52	1
GCA_001145545	enterica	Typhi	357	55	1
GCA_001145565	enterica	Typhi	357	56	1
GCA_001145585	enterica	Typhi	359	45	1
GCA_001145945	enterica	Typhi	358	52	1
GCA_001146025	enterica	Typhi	359	42	1
GCA_001146045	enterica	Typhi	360	44	1
GCA_001146125	enterica	Typhi	358	57	1
GCA_001146145	enterica	Typhi	358	68	1
GCA_001146205	enterica	Typhi	357	57	1
GCA_001146305	enterica	Typhi	359	69	1
GCA_001146465	enterica	Typhimurium	404	55	1
GCA_001146645	enterica	Typhi	360	49	1
GCA_001146725	enterica	Typhi	360	53	1
GCA_001146745	enterica	Typhi	357	44	1
GCA_001146825	enterica	Typhi	359	57	1
GCA_001146985	enterica	Typhi	359	50	1
GCA_001147085	enterica	Typhi	355	56	1
GCA_001147545	enterica	Typhi	359	55	1
GCA_001147765	enterica	Typhi	358	54	1
GCA_001147885	enterica	Typhi	359	61	1
GCA_001148005	enterica	Typhi	360	49	1
GCA_001148045	enterica	Typhi	360	41	1
GCA_001148085	enterica	Typhi	359	60	1
GCA_001148105	enterica	Typhi	358	58	1
GCA_001148125	enterica	Typhi	359	42	1
GCA_001148225	enterica	Typhi	359	47	1
GCA_001148265	enterica	Typhi	358	47	1
GCA_001148305	enterica	Typhi	357	55	1
GCA_001148325	enterica	Typhi	356	61	1
GCA_001148345	enterica	Typhi	359	46	1
GCA_001148625	enterica	Typhi	355	52	1
GCA_001148665	enterica	Typhi	358	52	1
GCA_001148805	enterica	Typhi	359	61	1
GCA_001148825	enterica	Typhi	359	51	1
GCA_001148845	enterica	Typhi	359	63	1
GCA_001148885	enterica	Typhi	356	59	1
GCA_001148945	enterica	Typhi	352	55	1
GCA_001149025	enterica	Typhi	358	50	1
GCA_001149145	enterica	Typhi	360	44	1
GCA_001149165	enterica	Typhi	350	56	1
GCA_001149445	enterica	Typhi	361	56	1
GCA_001149685	enterica	Typhi	359	53	1
GCA_001149745	enterica	Typhi	355	53	1
GCA_001149885	enterica	Typhi	359	48	1
GCA_001149905	enterica	Typhi	358	55	1
GCA_001150065	enterica	Typhi	359	43	1
GCA_001150125	enterica	Typhi	361	56	1
GCA_001150445	enterica	Typhi	354	77	1
GCA_001150805	enterica	Typhi	356	52	1
GCA_001151045	enterica	Typhi	357	58	1
GCA_001151125	enterica	Typhi	358	58	1
GCA_001151225	enterica	Typhi	358	57	1
GCA_001151265	enterica	Typhi	360	63	1
GCA_001151325	enterica	Typhi	360	47	1
GCA_001151505	enterica	Typhi	357	55	1
GCA_001151665	enterica	Typhi	359	58	1
GCA_001151725	enterica	Typhi	359	52	1
GCA_001151825	enterica	Typhi	359	47	1
GCA_001151945	enterica	Typhi	359	60	1
GCA_001151985	enterica	Typhi	358	44	1
GCA_001152105	enterica	Typhi	361	42	1
GCA_001152145	enterica	Typhi	358	69	1
GCA_001152345	enterica	Typhi	361	43	1
GCA_001152445	enterica	Typhi	357	61	1
GCA_001152465	enterica	Typhi	359	54	1
GCA_001152505	enterica	Typhi	359	42	1
GCA_001152705	enterica	Typhi	358	52	1
GCA_001152845	enterica	Typhi	358	53	1
GCA_001153005	enterica	Typhimurium	404	53	1
GCA_001153125	enterica	Typhi	359	44	1
GCA_001153245	enterica	Typhi	359	42	1
GCA_001153265	enterica	Typhi	356	80	1
GCA_001153405	enterica	Typhi	357	61	1
GCA_001153465	enterica	Typhi	360	42	1
GCA_001153585	enterica	Typhi	360	47	1
GCA_001153605	enterica	Typhi	359	43	1
GCA_001153665	enterica	Typhi	357	52	1
GCA_001153825	enterica	Typhi	359	52	1
GCA_001154025	enterica	Typhi	359	49	1
GCA_001154045	enterica	Typhi	360	54	1
GCA_001154125	enterica	Typhi	359	60	1
GCA_001154205	enterica	Typhi	358	39	1
GCA_001154225	enterica	Typhi	358	62	1
GCA_001154285	enterica	Typhimurium	404	52	1
GCA_001154425	enterica	Typhi	360	47	1
GCA_001154585	enterica	Typhimurium	404	60	1
GCA_001154765	enterica	Typhi	359	46	1
GCA_001154865	enterica	Typhi	357	54	1
GCA_001155025	enterica	Typhi	356	52	1
GCA_001155045	enterica	Typhi	359	51	1
GCA_001155245	enterica	Bovismorbificans	318	66	1
GCA_001155365	enterica	Typhi	360	39	1
GCA_001155405	enterica	Typhi	356	55	1
GCA_001155445	enterica	Typhi	360	44	1
GCA_001155485	enterica	Typhimurium	404	53	1
GCA_001155545	enterica	Typhi	359	42	1
GCA_001155705	enterica	Typhi	360	46	1
GCA_001155725	enterica	Typhi	359	81	1
GCA_001155745	enterica	Typhi	359	78	1
GCA_001156265	enterica	Typhi	359	43	1
GCA_001156285	enterica	Typhi	359	49	1
GCA_001156325	enterica	Typhi	353	54	1
GCA_001156385	enterica	Typhi	356	58	1
GCA_001156405	enterica	Typhi	360	46	1
GCA_001156465	enterica	Typhi	361	44	1
GCA_001156625	enterica	Typhi	359	49	1
GCA_001156885	enterica	Typhi	358	46	1
GCA_001157105	enterica	Typhi	359	62	1
GCA_001157165	enterica	Typhi	359	130	1
GCA_001157185	enterica	Typhi	359	50	1
GCA_001157245	enterica	Typhi	356	63	1
GCA_001157305	enterica	Typhi	357	55	1
GCA_001157565	enterica	Typhi	359	46	1
GCA_001157685	enterica	Typhi	359	56	1
GCA_001157725	enterica	Typhi	358	102	1
GCA_001157765	enterica	Typhi	359	45	1
GCA_001157865	enterica	Typhi	359	44	1
GCA_001157925	enterica	Typhi	359	60	1
GCA_001158005	enterica	Typhi	359	68	1
GCA_001158025	enterica	Typhi	359	51	1
GCA_001158085	enterica	Typhi	360	64	1
GCA_001158125	enterica	Typhi	359	41	1
GCA_001158165	enterica	Typhi	355	53	1
GCA_001158585	enterica	Typhi	360	43	1
GCA_001158745	enterica	Typhi	358	64	1
GCA_001158805	enterica	Typhi	356	61	1
GCA_001158905	enterica	Typhi	359	42	1
GCA_001158985	enterica	Typhi	356	63	1
GCA_001159165	enterica	Bovismorbificans	344	67	1
GCA_001159385	enterica	Typhi	358	59	1
GCA_001159405	enterica	Typhimurium	404	48	1
GCA_001159425	enterica	Typhi	359	50	1
GCA_001159465	enterica	Typhi	358	41	1
GCA_001159525	enterica	Typhi	359	44	1
GCA_001159545	enterica	Typhi	359	54	1
GCA_001159605	enterica	Typhi	359	48	1
GCA_001159785	enterica	Typhi	360	52	1
GCA_001159985	enterica	Typhi	361	39	1
GCA_001160065	enterica	Typhi	357	59	1
GCA_001160125	enterica	Typhi	358	54	1
GCA_001160145	enterica	Typhi	360	78	1
GCA_001160285	enterica	Typhi	360	40	1
GCA_001160365	enterica	Typhi	359	53	1
GCA_001160385	enterica	Typhi	353	54	1
GCA_001160585	enterica	Typhi	357	55	1
GCA_001160665	enterica	Typhi	360	44	1
GCA_001160705	enterica	Typhi	358	42	1
GCA_001160865	enterica	Typhi	358	41	1
GCA_001160945	enterica	Typhi	356	57	1
GCA_001161005	enterica	Typhi	359	42	1
GCA_001161125	enterica	Typhi	358	62	1
GCA_001161385	enterica	Typhi	360	39	1
GCA_001161505	enterica	Typhi	358	63	1
GCA_001161525	enterica	Typhi	356	52	1
GCA_001161545	enterica	Typhi	360	48	1
GCA_001161765	enterica	Typhi	357	62	1
GCA_001161925	enterica	Typhimurium	404	46	1
GCA_001162085	enterica	Typhi	359	46	1
GCA_001162325	enterica	Typhi	359	43	1
GCA_001162345	enterica	Typhi	355	54	1
GCA_001162405	enterica	Typhimurium	404	49	1
GCA_001162605	enterica	Typhi	359	46	1
GCA_001162745	enterica	Typhi	358	55	1
GCA_001162845	enterica	Typhi	355	55	1
GCA_001162945	enterica	Typhi	359	52	1
GCA_001163005	enterica	Typhi	359	44	1
GCA_001163025	enterica	Typhi	357	66	1
GCA_001163165	enterica	Typhi	359	54	1
GCA_001163385	enterica	Typhi	359	50	1
GCA_001163445	enterica	Typhi	359	46	1
GCA_001163605	enterica	Typhi	360	53	1
GCA_001163665	enterica	Typhi	355	53	1
GCA_001163925	enterica	Typhi	359	48	1
GCA_001163985	enterica	Typhi	357	53	1
GCA_001164125	enterica	Typhimurium	404	66	1
GCA_001164165	enterica	Typhi	357	54	1
GCA_001164325	enterica	Typhi	359	41	1
GCA_001164345	enterica	Typhi	357	58	1
GCA_001164525	enterica	Typhi	361	53	1
GCA_001164605	enterica	Typhi	360	39	1
GCA_001164765	enterica	Typhimurium	404	54	1
GCA_001165145	enterica	Typhi	357	78	1
GCA_001165305	enterica	Typhi	359	45	1
GCA_001165325	enterica	Typhi	360	49	1
GCA_001165605	enterica	Typhi	360	50	1
GCA_001165625	enterica	Typhi	359	42	1
GCA_001165665	enterica	Typhi	360	47	1
GCA_001165745	enterica	Typhi	359	57	1
GCA_001165785	enterica	Typhi	359	40	1
GCA_001166045	enterica	Typhi	359	47	1
GCA_001166125	enterica	Typhi	358	50	1
GCA_001166205	enterica	Typhi	359	48	1
GCA_001166345	enterica	Typhi	359	50	1
